#{"t_start": 1744804027.2058632, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
545.0,3605,13068.542358
545.0,3605,13070.259583
1100.0,7123,13073.666715
1070.0,7965,13077.409693
745.0,4622,13079.696653
545.0,2853,13081.099135
515.0,3723,13082.809616
925.0,5937,13085.590251
945.0,6191,13088.548623
540.0,4362,13090.54542
600.0,3927,13092.413846
1070.0,6435,13095.578604
515.0,3039,13096.998143
1525.0,6673,13108.17699
545.0,4194,13110.197449
1325.0,8185,13114.206437
770.0,3124,13115.75527
1020.0,6757,13119.043191
965.0,6749,13122.197346
475.0,3701,13123.941872
740.0,3308,13125.516912
910.0,5999,13128.544011
515.0,3449,13130.320008
725.0,4199,13132.349847
1375.0,6977,13135.71243
500.0,3537,13137.45487
600.0,3877,13139.369404
475.0,3767,13141.188284
340.0,2457,13142.383002
1180.0,7594,13146.008877
900.0,5877,13148.861556
515.0,3885,13150.675712
550.0,3754,13152.475086
1005.0,6727,13155.850849
800.0,3377,13163.699101
745.0,3294,13165.380805
1295.0,8189,13169.487336
645.0,4679,13171.935757
2060.0,11637,13178.121889
720.0,3739,13180.08284
770.0,3413,13181.860908
1220.0,6665,13185.352474
575.0,3180,13186.91728
760.0,5241,13189.473779
740.0,3322,13191.111456
580.0,3159,13192.672052
755.0,4332,13194.832576
1720.0,7035,13198.297876
475.0,3057,13199.825766
800.0,3709,13201.590357
540.0,3555,13203.316121
545.0,3115,13204.801379
1110.0,7391,13208.460193
800.0,3769,13210.300611
1205.0,7233,13213.796963
1175.0,7956,13226.383183
1635.0,7883,13230.409127
770.0,3638,13232.349423
840.0,6211,13235.676416
600.0,3817,13237.721509
575.0,3591,13239.59121
1010.0,6473,13242.977704
470.0,3441,13244.722864
800.0,4803,13247.03656
500.0,3633,13248.961125
520.0,4541,13251.365291
745.0,4526,13253.631061
540.0,4021,13255.699561
575.0,3606,13257.746581
720.0,3318,13259.525437
600.0,3869,13261.55735
465.0,3297,13263.272118
435.0,2915,13264.808109
1175.0,8357,13269.095218
800.0,3745,13271.017615
525.0,4315,13273.117109
335.0,3011,13274.623083
485.0,3913,13283.445878
725.0,4009,13285.478679
525.0,3265,13287.06814
730.0,5031,13289.555748
960.0,3024,13291.090822
885.0,6223,13294.215923
470.0,3963,13296.165091
575.0,3671,13297.978117
495.0,3733,13299.943567
570.0,4177,13302.141174
575.0,3607,13304.038709
600.0,4141,13306.203902
1085.0,6309,13309.565572
720.0,3115,13311.223767
575.0,4235,13313.408446
515.0,3808,13315.286122
925.0,5155,13317.862099
710.0,3281,13319.510211
925.0,5499,13322.200211
550.0,3593,13323.930875
600.0,2853,13325.340342
1205.0,8313,13329.415262
745.0,3500,13331.223139
600.0,4015,13339.547969
905.0,5530,13342.27596
695.0,3185,13343.895769
545.0,3678,13345.629131
605.0,3057,13347.096928
570.0,4683,13349.385883
600.0,4035,13351.353358
310.0,2695,13352.656787
520.0,3578,13354.387164
690.0,3345,13355.984534
575.0,3769,13357.882976
745.0,3024,13359.365624
1555.0,7191,13362.904343
1160.0,6137,13365.880507
515.0,3801,13367.761281
540.0,3378,13369.400138
720.0,3435,13371.104764
420.0,3765,13373.060718
580.0,4140,13375.068496
520.0,3859,13377.134196
725.0,3499,13378.941774
445.0,3611,13380.7372
525.0,3190,13382.310727
570.0,4209,13384.291072
995.0,5403,13387.043377
865.0,6963,13401.544087
1190.0,7739,13405.581219
435.0,3185,13407.242697
600.0,3675,13409.156838
600.0,4153,13411.350817
545.0,3542,13413.183982
660.0,3361,13414.90892
515.0,3702,13416.823625
1335.0,5383,13419.642697
875.0,6431,13423.136705
510.0,3723,13425.057087
770.0,4219,13427.26904
545.0,3819,13429.241763
600.0,4169,13431.363957
485.0,3505,13433.156095
545.0,3863,13435.098884
745.0,3393,13436.987773
785.0,5043,13439.725944
1415.0,6551,13443.123433
600.0,3345,13444.893317
1000.0,4289,13447.127823
465.0,3789,13449.091035
540.0,3678,13451.076937
510.0,3349,13458.658536
515.0,3226,13460.323629
495.0,3125,13461.934718
600.0,4233,13464.164325
770.0,4375,13466.454962
1200.0,5988,13469.608061
805.0,3433,13471.419898
605.0,2861,13472.921544
925.0,6716,13476.436811
1085.0,6905,13480.032475
555.0,4455,13482.355417
1605.0,7558,13486.355996
1375.0,8396,13490.723927
600.0,3379,13492.436572
600.0,4089,13494.532224
580.0,3632,13496.378469
575.0,3393,13498.043129
1315.0,7281,13501.894952
805.0,4079,13503.987064
945.0,5230,13506.698491
525.0,2859,13508.143577
545.0,3339,13509.758105
440.0,2949,13516.136892
550.0,3006,13517.607698
800.0,4113,13519.608365
570.0,4253,13521.73485
555.0,3324,13523.33858
1135.0,6831,13526.542462
575.0,4129,13528.486276
745.0,3628,13530.44381
585.0,2918,13531.936482
775.0,3338,13533.479291
740.0,4278,13535.544573
600.0,3389,13537.200763
470.0,3105,13538.830146
950.0,6021,13541.997346
1545.0,7233,13545.761849
670.0,3329,13547.525537
975.0,3284,13549.249055
995.0,7266,13552.868609
545.0,3956,13554.786586
860.0,5575,13557.520928
540.0,3856,13559.461599
1155.0,6551,13562.627661
485.0,4037,13564.599527
545.0,4183,13574.651731
1010.0,6768,13577.985264
525.0,3307,13579.671324
1065.0,7705,13583.528008
495.0,3989,13585.395306
605.0,3205,13587.069772
600.0,3633,13588.905866
1105.0,6823,13592.400527
445.0,3121,13594.030901
495.0,3655,13595.942265
515.0,3446,13597.713836
950.0,6195,13600.804038
475.0,3153,13602.349916
545.0,3450,13604.021344
330.0,2699,13605.343144
1335.0,8643,13609.505024
1360.0,6756,13612.801091
770.0,4043,13614.794092
800.0,3703,13616.626184
1140.0,9349,13621.207292
770.0,3678,13622.995896
1130.0,7449,13632.196364
1200.0,8254,13636.181725
280.0,2156,13637.250853
570.0,3187,13638.956239
600.0,4177,13640.992963
805.0,4473,13643.302486
545.0,3148,13644.847697
600.0,3741,13646.602484
545.0,3877,13648.423435
670.0,3851,13650.288824
1375.0,7022,13654.030783
1050.0,5887,13657.103011
515.0,3328,13658.853801
600.0,3461,13660.618247
800.0,3319,13662.317163
600.0,3159,13663.939678
885.0,5591,13666.822626
485.0,3393,13668.663397
605.0,3885,13670.546197
1360.0,6565,13673.802172
570.0,3515,13675.42537
1035.0,7037,13678.711175
390.0,2488,13686.453165
1445.0,7903,13690.152995
775.0,4324,13692.25856
500.0,3297,13693.799306
515.0,3360,13695.333209
600.0,4355,13697.368773
545.0,3552,13699.003632
545.0,4882,13701.220105
805.0,2849,13702.514129
1070.0,7183,13705.904227
600.0,4307,13707.920006
1135.0,7501,13711.513291
600.0,3525,13713.340886
600.0,3933,13715.372626
1685.0,10221,13720.615185
770.0,3159,13722.241528
380.0,3585,13724.110287
1235.0,7019,13727.725945
570.0,2910,13729.291599
540.0,3376,13730.944127
310.0,1883,13731.930756
1010.0,5645,13734.83999
720.0,3157,13742.230942
600.0,3465,13743.810612
975.0,6935,13747.036506
255.0,2239,13748.142966
1165.0,7024,13751.662493
550.0,3045,13753.158709
745.0,3563,13754.925363
1045.0,8021,13758.820807
880.0,5751,13761.858358
910.0,6373,13765.186802
1175.0,6730,13768.682703
720.0,3029,13770.236656
600.0,3185,13771.806545
545.0,3360,13773.531182
965.0,6514,13774.507516
570.0,3753,13776.511648
690.0,3665,13778.427069
730.0,3115,13779.892771
560.0,3045,13781.330185
570.0,3790,13783.194367
665.0,4943,13785.668351
550.0,3575,13787.43564
575.0,3038,13788.913226
575.0,3927,13797.053154
670.0,4133,13799.075364
600.0,5057,13801.551109
520.0,3169,13803.147753
1370.0,7700,13806.975788
775.0,3506,13808.665616
1330.0,6770,13812.002875
915.0,7807,13815.904731
875.0,5285,13818.66875
600.0,3981,13820.69086
1210.0,7072,13824.064356
1090.0,6483,13827.115022
600.0,4085,13829.021873
570.0,3735,13830.786629
785.0,3755,13832.711768
1360.0,8817,13837.361094
800.0,3533,13839.10106
485.0,2785,13840.555859
1205.0,7976,13844.516121
600.0,4195,13852.144967
570.0,2979,13853.599362
1205.0,8252,13857.589402
555.0,3997,13859.634285
1295.0,8287,13863.934921
1200.0,7243,13867.686669
570.0,3457,13869.472298
945.0,3137,13871.039486
975.0,4802,13873.44719
575.0,3537,13875.278652
600.0,3831,13877.277323
600.0,4335,13879.423892
500.0,4183,13881.6694
1075.0,7167,13885.512022
745.0,3024,13887.071743
520.0,3764,13888.872962
545.0,4465,13891.21997
575.0,3721,13893.096747
665.0,3649,13894.87442
1405.0,6625,13898.100308
1115.0,6787,13901.487043
540.0,3187,13911.742807
1475.0,7173,13915.367393
600.0,3733,13917.269937
1145.0,7227,13920.863129
520.0,3495,13922.642309
1015.0,6415,13925.942703
285.0,2415,13927.248501
940.0,3845,13929.226603
1035.0,6951,13932.750468
475.0,3057,13934.241159
1385.0,7577,13938.165973
525.0,3073,13939.812737
600.0,3897,13941.920485
605.0,3601,13943.828628
490.0,3537,13945.545377
210.0,2337,13946.744228
890.0,4837,13949.179904
1150.0,6225,13952.213491
1600.0,7715,13955.831541
840.0,7133,13959.286176
570.0,3745,13961.080717
1360.0,8147,13972.020452
680.0,4067,13974.141635
1130.0,7191,13977.955523
525.0,3126,13979.614079
415.0,2327,13980.828548
675.0,3249,13982.522001
575.0,4219,13984.683142
570.0,3493,13986.399783
135.0,1045,13986.958518
570.0,3768,13988.89958
800.0,4197,13990.992085
575.0,3678,13992.733376
540.0,4121,13994.763301
600.0,3597,13996.587311
560.0,3159,13998.125598
1545.0,8353,14002.210887
800.0,3705,14004.147247
600.0,3583,14005.922046
740.0,3379,14007.671618
1230.0,7989,14011.754323
550.0,3279,14013.342803
890.0,6071,14016.243427
390.0,2699,14017.57172
610.0,3633,14025.718577
570.0,3628,14027.561164
955.0,7321,14031.387896
525.0,3678,14033.25393
600.0,3725,14035.23007
600.0,4417,14037.581622
740.0,4282,14039.80642
445.0,3377,14041.550301
605.0,3585,14043.419241
1110.0,6651,14046.882462
540.0,3990,14048.961703
800.0,3497,14050.781769
965.0,6402,14054.169411
955.0,7218,14057.812878
470.0,4087,14059.971429
570.0,3678,14061.891723
745.0,4211,14064.09647
495.0,3689,14066.004084
1345.0,7825,14069.790266
600.0,3967,14071.766526
1030.0,5327,14074.410905
740.0,4403,14076.569051
490.0,3539,14084.725673
600.0,4345,14086.978874
525.0,3743,14088.840275
570.0,3969,14090.767566
1130.0,6113,14093.77973
515.0,3789,14095.705913
470.0,3803,14097.583934
505.0,3921,14099.523949
1405.0,7009,14102.940664
485.0,3313,14104.591891
1280.0,6037,14107.614363
645.0,5081,14110.138953
1355.0,7257,14113.838304
855.0,5623,14116.57823
540.0,3699,14118.454642
515.0,3896,14120.483746
600.0,3549,14122.381068
600.0,3801,14124.265234
600.0,4319,14126.526002
800.0,3765,14128.435964
800.0,4029,14130.35628
600.0,4261,14132.319737
720.0,4065,14142.454481
350.0,2241,14143.532005
1355.0,7853,14147.435264
775.0,3429,14149.172125
1115.0,7045,14152.60915
880.0,6495,14155.748045
515.0,3484,14157.384111
480.0,3149,14158.914283
800.0,4403,14161.097544
700.0,3377,14162.879344
545.0,5004,14165.285833
575.0,3802,14167.163487
575.0,3381,14168.774263
1110.0,6114,14171.845725
665.0,3905,14173.743847
570.0,3735,14175.530346
1105.0,6031,14178.566416
770.0,3602,14180.415281
545.0,3960,14182.495241
545.0,3299,14184.189555
1010.0,6753,14187.594725
635.0,4133,14189.484654
345.0,2945,14190.880073
495.0,3913,14199.314038
740.0,5727,14201.966366
575.0,3137,14203.575189
770.0,3847,14205.581639
600.0,3305,14207.332716
1065.0,5734,14210.22409
1280.0,7441,14213.749659
545.0,3358,14215.489955
570.0,3475,14217.307651
755.0,4725,14219.737794
575.0,3941,14221.786592
605.0,3041,14223.38156
1285.0,8099,14227.661617
545.0,4880,14230.228892
545.0,3365,14231.991563
605.0,3765,14233.951913
1500.0,8161,14238.056493
570.0,3415,14239.630017
1180.0,7709,14243.333759
600.0,4175,14245.529665
945.0,4771,14248.048145
700.0,4319,14257.377912
775.0,3492,14258.953766
1380.0,8127,14262.850621
430.0,2942,14264.252489
940.0,3673,14265.994126
1165.0,6986,14269.633674
545.0,4538,14271.990558
870.0,6193,14275.197594
715.0,3265,14276.89382
605.0,3759,14278.871782
490.0,3771,14280.81434
540.0,3152,14282.489973
710.0,4961,14285.100001
570.0,3369,14286.80438
730.0,5577,14289.552313
800.0,4135,14291.550513
745.0,3651,14293.311706
610.0,3725,14295.158782
1030.0,6123,14298.212818
690.0,3261,14299.824078
540.0,3476,14301.553286
140.0,1517,14302.317575
1130.0,6167,14305.344573
600.0,3915,14314.405406
495.0,4221,14316.524044
550.0,3641,14318.336157
1625.0,10844,14323.61907
455.0,3825,14325.634725
495.0,3515,14327.563838
440.0,3935,14329.65001
895.0,5591,14332.627537
570.0,3560,14334.521308
545.0,3305,14336.250604
780.0,4667,14338.743071
670.0,3617,14340.542228
745.0,3095,14342.053585
920.0,6096,14345.184108
1200.0,7344,14348.913616
325.0,2455,14350.18619
515.0,3510,14352.04608
390.0,2071,14353.137573
495.0,3539,14354.969794
570.0,4042,14357.082211
575.0,3747,14359.017185
700.0,3697,14360.955883
1475.0,7915,14365.152994
545.0,4670,14375.009687
745.0,3217,14376.60342
1210.0,7819,14380.488854
640.0,3995,14382.476523
600.0,4721,14384.841143
1125.0,7215,14388.55871
605.0,3673,14390.354621
545.0,4192,14392.507568
745.0,3401,14394.359263
515.0,4152,14396.574534
1205.0,8497,14400.934388
575.0,3679,14402.927503
545.0,3059,14404.497016
1095.0,7325,14408.129238
925.0,7021,14411.572366
1265.0,8963,14415.963462
925.0,6254,14419.253984
600.0,3809,14421.236891
575.0,2725,14422.655561
800.0,3899,14432.427194
540.0,4097,14434.562111
540.0,4557,14436.820584
545.0,3223,14438.504657
1100.0,8201,14442.776944
550.0,5073,14445.420169
720.0,3925,14447.582032
545.0,3472,14449.526489
985.0,7431,14453.367623
575.0,4331,14455.577245
520.0,3825,14457.506723
575.0,4475,14459.883479
575.0,3301,14461.666398
1120.0,7227,14465.620317
780.0,3487,14467.601161
365.0,2199,14468.703153
555.0,3752,14470.620579
800.0,3643,14472.475252
525.0,3521,14474.231926
555.0,3884,14476.306567
725.0,3902,14478.400641
675.0,3727,14480.313324
800.0,3641,14482.140703
935.0,6300,14491.536839
1910.0,9923,14496.910622
570.0,4155,14499.02156
1375.0,7907,14502.937244
1430.0,8327,14507.231132
575.0,3628,14509.096374
670.0,5153,14511.737284
575.0,4631,14513.980849
690.0,3755,14515.800318
710.0,3297,14517.477184
485.0,4305,14519.732754
800.0,3707,14521.686223
480.0,4653,14524.100591
960.0,6969,14527.769671
1180.0,8048,14531.964133
1170.0,7321,14535.795693
765.0,6683,14539.330845
890.0,5463,14542.203156
745.0,4609,14550.664935
775.0,3920,14552.597022
610.0,3113,14554.131926
1375.0,6917,14557.574889
575.0,3739,14559.553113
570.0,4167,14561.693825
1030.0,6661,14565.188861
745.0,3583,14567.076673
775.0,4224,14569.289214
800.0,3967,14571.356434
540.0,4037,14573.445391
1370.0,7203,14577.188665
1235.0,7553,14580.928442
775.0,4684,14583.216602
1100.0,7453,14586.841549
715.0,3684,14588.669105
515.0,4038,14590.65495
430.0,4097,14592.653765
1425.0,7701,14596.451727
600.0,3441,14598.190981
575.0,3401,14600.057127
800.0,3927,14609.347871
1155.0,6279,14612.676099
1605.0,8717,14617.108387
490.0,3041,14618.716523
400.0,2291,14619.898025
1630.0,8963,14624.537035
1145.0,7911,14628.47699
1060.0,7163,14632.218846
1050.0,6059,14635.347013
575.0,4445,14637.558108
530.0,3240,14639.063158
1185.0,8655,14642.97879
1205.0,7049,14646.197827
515.0,3696,14647.981931
515.0,3393,14649.558166
1305.0,6919,14652.676209
825.0,5425,14655.143305
520.0,3563,14656.765743
600.0,4117,14664.482804
545.0,3628,14666.165088
775.0,4122,14668.22383
1325.0,7357,14671.723143
545.0,3635,14673.479243
575.0,3806,14675.272046
575.0,3714,14677.020813
540.0,3801,14678.819529
455.0,3201,14680.345925
745.0,3209,14681.98839
1575.0,9171,14686.748253
770.0,4224,14688.93407
285.0,2534,14690.238646
520.0,3539,14692.061925
895.0,7349,14695.85947
1010.0,6899,14699.465975
720.0,3201,14701.155112
700.0,3697,14703.060508
550.0,3095,14704.649781
335.0,3368,14706.45005
935.0,5767,14709.456315
1080.0,6159,14712.658481
455.0,3475,14722.20375
1110.0,7007,14725.858894
440.0,4423,14728.141637
480.0,4125,14730.259568
1320.0,6517,14733.662556
750.0,3867,14735.66089
270.0,2413,14736.914786
545.0,4076,14738.943946
545.0,3571,14740.693833
1325.0,7893,14744.564456
1175.0,9131,14748.983362
545.0,3624,14750.773203
550.0,2909,14752.196011
1085.0,7261,14755.614978
600.0,3911,14757.463079
605.0,3413,14759.063861
545.0,4499,14761.16744
525.0,3585,14762.872273
1010.0,5261,14765.347206
555.0,3583,14767.076499
1175.0,7665,14777.891865
540.0,3281,14779.477095
520.0,2870,14780.899394
500.0,3749,14782.727679
525.0,4155,14784.743059
580.0,3009,14786.200226
540.0,3287,14787.823619
800.0,3485,14789.518854
805.0,4151,14791.528243
570.0,4589,14793.747459
570.0,3261,14795.328836
410.0,2156,14796.38262
425.0,3755,14798.238957
550.0,4061,14800.196589
685.0,3473,14801.845234
1230.0,7569,14805.340169
600.0,3899,14807.130795
1430.0,8157,14810.986498
605.0,3829,14812.771466
1290.0,8653,14816.880627
490.0,3473,14818.577213
530.0,4112,14820.549443
945.0,6406,14823.570411
570.0,3563,14825.206048
640.0,3681,14833.154197
460.0,2929,14834.530092
1225.0,7154,14838.040912
1050.0,6715,14841.465197
540.0,3649,14843.357568
1125.0,5827,14846.400915
1080.0,7315,14849.982245
745.0,3600,14851.770857
1085.0,8375,14856.011826
575.0,3818,14857.877801
770.0,4561,14860.092952
515.0,3543,14861.811117
415.0,2732,14863.149208
570.0,3393,14864.788423
465.0,3573,14866.510564
360.0,2457,14867.690768
380.0,3129,14869.16498
570.0,2953,14870.593869
1300.0,7305,14874.054533
745.0,3564,14875.770681
960.0,6103,14878.739441
1155.0,8066,14889.883315
1280.0,7257,14893.463826
910.0,5435,14896.093773
765.0,5019,14898.454084
965.0,6406,14901.71751
1775.0,9389,14906.244446
1205.0,7763,14910.015526
1155.0,7491,14913.71923
545.0,3855,14915.673867
1055.0,6638,14918.865184
385.0,3087,14920.368066
1550.0,10739,14925.6818
515.0,4127,14927.600329
545.0,4244,14929.70378
425.0,2237,14930.918711
1010.0,4589,14933.245668
745.0,3529,14934.839927
1375.0,8510,14946.469724
575.0,4204,14948.705209
1430.0,8435,14952.73823
575.0,3125,14954.277982
540.0,4060,14956.227409
1090.0,5445,14958.906263
700.0,3579,14960.584397
570.0,3645,14962.36765
515.0,4693,14964.554561
575.0,3898,14966.418119
555.0,4483,14968.682557
745.0,3407,14970.305248
1200.0,7514,14974.153668
600.0,3695,14976.033066
1300.0,7295,14979.80774
465.0,3887,14981.798702
625.0,2535,14983.107084
780.0,4271,14985.352408
690.0,3813,14987.441312
770.0,3563,14989.278424
480.0,4225,14991.512829
1205.0,8850,14996.163571
1580.0,8395,15008.36328
1005.0,5027,15010.751467
575.0,3173,15012.259082
880.0,4435,15014.406435
570.0,3372,15015.985954
1355.0,7123,15019.61592
600.0,4197,15021.620167
940.0,6792,15024.938885
1065.0,6437,15028.177185
1155.0,7163,15031.826994
955.0,7501,15035.304174
1500.0,7959,15039.268336
460.0,3729,15041.198605
545.0,3429,15042.993732
970.0,6857,15046.396053
545.0,3500,15048.078086
545.0,4055,15050.155712
1375.0,7154,15053.706907
395.0,2711,15061.739089
770.0,3465,15063.482429
1400.0,7336,15067.298675
715.0,3669,15069.172538
1095.0,7141,15072.704836
570.0,3548,15074.434591
525.0,3825,15076.325371
890.0,3949,15078.366474
715.0,3488,15080.225247
1100.0,7371,15083.931084
570.0,3838,15085.836941
605.0,3557,15087.672949
540.0,3863,15089.581641
600.0,3737,15091.400322
1765.0,8543,15095.586535
515.0,2881,15097.047973
600.0,3603,15098.812418
870.0,6285,15101.85792
890.0,6569,15105.150335
1125.0,7603,15109.017239
950.0,6029,15118.3025
700.0,3323,15119.966811
550.0,3734,15121.89965
540.0,2889,15123.418271
1055.0,6443,15126.749954
1230.0,8243,15131.050204
1280.0,7999,15135.197555
555.0,2860,15136.673225
805.0,4447,15138.823661
725.0,3124,15140.300426
315.0,3205,15141.875198
1010.0,7870,15145.999352
645.0,4301,15148.114783
1120.0,7433,15151.798594
570.0,3265,15153.503627
1170.0,7453,15157.238598
570.0,3787,15159.190822
1300.0,8153,15163.39402
515.0,3963,15165.371237
1315.0,7409,15174.189848
380.0,3657,15175.97509
725.0,3820,15177.963198
730.0,3201,15179.623927
600.0,3657,15181.538503
600.0,3801,15183.397723
485.0,3569,15185.096915
520.0,3201,15186.670716
725.0,3655,15188.430696
570.0,3595,15190.221491
450.0,3485,15192.008296
600.0,3529,15193.803316
1155.0,7468,15197.465295
570.0,3887,15199.347678
605.0,4117,15201.342429
600.0,3737,15203.170362
1610.0,7427,15206.817072
1235.0,6993,15210.241003
1355.0,8239,15214.284865
535.0,2668,15215.57471
480.0,3029,15217.0339
745.0,3600,15218.794945
895.0,5615,15221.608517
710.0,3265,15223.207601
1065.0,7139,15234.785639
1130.0,5927,15237.671412
695.0,4357,15239.788344
440.0,3329,15241.441317
1185.0,6131,15244.36537
